pair_code,city,brand,category,gender_label,product_name,size_ml_or_g,price_local,currency,original_price_local,on_promotion,retailer,match_quality,confidence,date_scraped,source_url,scrape_status
KAO-BODYWASH-TKY-AUTO103,Tokyo,Kao,Body Wash,male,Kao Men's Biore Body Wash Charcoal (440ml),440,1350.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/kaori39/yifan377?s-id=sd_browsehist_search,OK
KAOATR-BODYWASH-TKY-AUTO111,Tokyo,Kao/Atrix,Body Wash,female,Atrix Skin Milk Body Wash Women (600ml),600,1350.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/kaori39/yifan377?s-id=sd_browsehist_search,OK
KAOATR-BODYWASH-TKY-AUTO111,Tokyo,Kao/Atrix,Body Wash,male,Kao Men's Biore Body Wash Ice Cool (450ml),450,1350.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/kaori39/yifan377?s-id=sd_browsehist_search,OK
NIVEA-BODYWASH-TKY-AUTO187,Tokyo,Nivea,Body Wash,female,Nivea Waterlily & Oil Body Wash,100,3390.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/womensfitness/wm-02532/?variantId=wm-02532,OK
NIVEA-BODYWASH-TKY-AUTO187,Tokyo,Nivea,Body Wash,male,Nivea Men Deep Black Charcoal Body Wash,100,4480.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/kawaiiglobal/nivea-men-fresh-active-75/?variantId=nivea-men-fresh-active-75,OK
POLA-BODYWASH-TKY-AUTO218,Tokyo,Pola,Body Wash,female,Pola B.A. Body Wash Women (600ml),600,1498.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/daikisone/pola3-1/?variantId=pola3-1pola7311,OK
POLA-BODYWASH-TKY-AUTO218,Tokyo,Pola,Body Wash,male,Pola Grooming Agency Body Wash Men (500ml),500,3755.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/daikisone/pola9178/?variantId=pola9178,OK
KAOMER-CONDITIO-TKY-AUTO117,Tokyo,Kao/Merit,Conditioner,female,Kao Merit Conditioner 480ml,480,1350.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/kaori39/yifan377?s-id=sd_browsehist_search,OK
KAOMER-CONDITIO-TKY-AUTO117,Tokyo,Kao/Merit,Conditioner,male,Kao Merit Men Conditioner 480ml,480,1316.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/wellness-web/10167450/?variantId=10167450,OK
LION-CONDITIO-TKY-AUTO143,Tokyo,Lion,Conditioner,female,Lion Systema Scalp Conditioner Women (400ml),400,2130.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/icare-life/ah190118267/?variantId=ah190118267,OK
LION-CONDITIO-TKY-AUTO143,Tokyo,Lion,Conditioner,male,Lion Banon Men Conditioner (400ml),400,1635.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/blue-horizon/h-2409-new/,OK
MANDOM-CONDITIO-TKY-AUTO170,Tokyo,Mandom,Conditioner,female,Lucido-L Conditioner Women (400ml),400,1320.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/bookfan/bk-4762822841/?variantId=bk-4762822841,OK
MANDOM-CONDITIO-TKY-AUTO170,Tokyo,Mandom,Conditioner,male,Lucido Men Conditioner (400ml),400,1980.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/first34/hrm-h25101112170/?variantId=hrm-h25101112170,OK
LION-DEODORAN-TKY-AUTO144,Tokyo,Lion,Deodorant Roll-On,female,Lion Ban Premium Roll-On Women (40ml),40,,JPY,,False,Rakuten Japan,3,LOW,2026-03-10,https://item.rakuten.co.jp/whitelionclub/ko-0170/,REQUEST_ERROR
LION-DEODORAN-TKY-AUTO144,Tokyo,Lion,Deodorant Roll-On,male,Lion Men's Ban Roll-On (40ml),40,2350.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/whitelionclub/ko-0170?s-id=sd_browsehist_search,OK
NIVEA-DEO-TKY-01,Tokyo,Nivea,Deodorant Roll-On,female,Nivea Pearl & Beauty Roll-On 50ml,50,4480.0,JPY,,False,Rakuten Japan,5,HIGH,2026-03-10,https://item.rakuten.co.jp/kawaiiglobal/nivea-roll-on-pearl-beauty/?variantId=normal-inventory,OK
NIVEA-DEO-TKY-01,Tokyo,Nivea,Deodorant Roll-On,male,Nivea Men Deep Roll-On 50ml,50,4480.0,JPY,,False,Rakuten Japan,5,HIGH,2026-03-10,https://item.rakuten.co.jp/kawaiiglobal/nivea-men-fresh-active-75/?variantId=nivea-men-fresh-active-75,OK
KAO-DEODORAN-TKY-AUTO104,Tokyo,Kao,Deodorant Spray,female,Kao Biore Deo Spray Refresh Women (150ml),150,2980.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/nirai-market/22200962995-3/?variantId=22200962995-3,OK
KAO-DEODORAN-TKY-AUTO104,Tokyo,Kao,Deodorant Spray,male,Kao Men's Biore Deo Spray Cool (150ml),150,762.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/lens-deli/r-4901301451729/?variantId=r-4901301451729,OK
MANDOM-DEODORAN-TKY-AUTO175,Tokyo,Mandom/Gatsby,Deodorant Spray,female,Mandom Lucido Lady Deo Spray 150ml,150,2480.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/nirai-market/22200963695-3/?variantId=22200963695-3,OK
MANDOM-DEODORAN-TKY-AUTO175,Tokyo,Mandom/Gatsby,Deodorant Spray,male,Gatsby Deodorant Body Spray Men 150ml,150,2949.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/first23/hrm-h2510111216202/?variantId=hrm-h2510111216202,OK
CUREL-FACEMOIS-TKY-AUTO032,Tokyo,Curel,Face Moisturizer,female,Curel Intensive Moisture Care Face Cream 40ml,40,2698.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/daikishop/curel8818/?variantId=curel8818,OK
CUREL-FACEMOIS-TKY-AUTO032,Tokyo,Curel,Face Moisturizer,male,Curel Men Face Balm Cream 35ml,35,2598.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/luckybravo/curel6210/?variantId=curel6210,OK
DHC-FACEMOIS-TKY-AUTO036,Tokyo,DHC,Face Moisturizer,female,DHC Olive Virgin Oil Concentrate 15ml,15,1650.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/dhcshop-2/8000022227/?variantId=8000022227,OK
DHC-FACEMOIS-TKY-AUTO036,Tokyo,DHC,Face Moisturizer,male,DHC Men Deep Cleansing Oil 150ml,150,880.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/dhcshop/8000022636/?variantId=8000022636,OK
DHC-FACEMOIS-TKY-AUTO037,Tokyo,DHC,Face Moisturizer,female,DHC Olive Virgin Oil Cream Women (25g),25,1815.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/dhcshop/8000023147/?variantId=8000023147,OK
DHC-FACEMOIS-TKY-AUTO037,Tokyo,DHC,Face Moisturizer,male,DHC Men All-in-One Face Cream (50g),50,880.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/dhcshop/8000022636/?variantId=8000022636,OK
CUREL-FACETONE-TKY-AUTO033,Tokyo,Curel,Face Toner,female,Curel Moisture Face Toner Women 150ml,150,1085.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/cosme21/curel3131/?variantId=curel3131,OK
CUREL-FACETONE-TKY-AUTO033,Tokyo,Curel,Face Toner,male,Curel Men Toner 150ml,150,2598.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/cosme21/curel6210/?variantId=curel6210,OK
KAO-FACETONE-TKY-AUTO105,Tokyo,Kao,Face Toner,female,Kao Sofina IP Toner Women (200ml),200,374.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/hc7/4901331001918/?variantId=4901331001918,OK
KAO-FACETONE-TKY-AUTO105,Tokyo,Kao,Face Toner,male,Kao Men's Biore Toner (160ml),160,345.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/jetprice/x954mm/?variantId=x954mm,OK
DHC-FACIALCL-TKY-AUTO038,Tokyo,DHC,Facial Cleanser,female,DHC Deep Cleansing Oil Women (120ml),120,1540.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/dhcshop/8000023255/?variantId=8000023255,OK
DHC-FACIALCL-TKY-AUTO038,Tokyo,DHC,Facial Cleanser,male,DHC Men Oil Cleansing (120ml),120,1180.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/saikou-store/dhc_men_face_mask_try/,OK
MANDOM-FACIALCL-TKY-AUTO176,Tokyo,Mandom/Gatsby,Facial Cleanser,female,Mandom Lucido Lady Gentle Face Wash 120ml,120,550.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/hanaxhanadrug/4902806118209/?variantId=4902806118209,OK
MANDOM-FACIALCL-TKY-AUTO176,Tokyo,Mandom/Gatsby,Facial Cleanser,male,Gatsby Facial Wash Oil Clear 130ml,130,897.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sg-line/mandom-sumi-facewash-2/?variantId=mandom-sumi-facewash-2,OK
KAOLIE-HAIRCOLO-TKY-AUTO112,Tokyo,Kao/Liese,Hair Colour,female,Liese Prettia Bubble Hair Colour Women (108ml+),108,1980.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sugartime/kzkaok-102/?variantId=kzkaok-102,OK
KAOLIE-HAIRCOLO-TKY-AUTO112,Tokyo,Kao/Liese,Hair Colour,male,Kao Blaune Men Hair Colour Cream (40g),40,1980.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sugartime/kzkaok-102?s-id=sd_browsehist_search,OK
KAOLIE-HAIRCOLO-TKY-AUTO113,Tokyo,Kao/Liese,Hair Colour,female,Kao Liese Creamy Foam Colour Women (cream foam),100,1518.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/hb-navi/kao-734761/?variantId=kao-734761,OK
KAOLIE-HAIRCOLO-TKY-AUTO113,Tokyo,Kao/Liese,Hair Colour,male,Kao Blaune Men Hair Color Q (40g),40,1980.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sugartime/kzkaok-102?s-id=sd_browsehist_search,OK
MANDOM-HAIRGELS-TKY-AUTO172,Tokyo,Mandom,Hair Gel / Serum,female,Lucido-L Hair Serum Argan Oil Women (60ml),60,897.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sg-line/mandom-sumi-facewash-2?s-id=sd_browsehist_search,OK
MANDOM-HAIRGELS-TKY-AUTO172,Tokyo,Mandom,Hair Gel / Serum,male,Gatsby Moving Rubber Wild Shake (80g),80,897.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sg-line/mandom-sumi-facewash-2?s-id=sd_browsehist_search,OK
MANDOM-HAIRGELS-TKY-AUTO177,Tokyo,Mandom/Gatsby,Hair Gel / Serum,female,Mandom Lucido Style Mix Serum Women 150ml,150,897.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sg-line/mandom-sumi-facewash-2?s-id=sd_browsehist_search,OK
MANDOM-HAIRGELS-TKY-AUTO177,Tokyo,Mandom/Gatsby,Hair Gel / Serum,male,Gatsby Water Gloss Ultra Hard Men 300ml,300,897.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sg-line/mandom-sumi-facewash-2?s-id=sd_browsehist_search,OK
KAOMER-HAIROIL-TKY-AUTO119,Tokyo,Kao/Merit,Hair Oil,female,Kao Merit Hair Oil Smooth Women (60ml),60,1980.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sugartime/kzkaok-102/?variantId=kzkaok-102,OK
KAOMER-HAIROIL-TKY-AUTO119,Tokyo,Kao/Merit,Hair Oil,male,Kao Men's Biore Scalp Hair Oil (80ml),80,1518.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/hb-navi/kao-734761?s-id=sd_browsehist_search,OK
MANDOM-HAIROIL-TKY-AUTO173,Tokyo,Mandom,Hair Oil,female,Lucido-L Women Argan Hair Treatment Oil (60ml),60,897.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sg-line/mandom-sumi-facewash-2?s-id=sd_browsehist_search,OK
MANDOM-HAIROIL-TKY-AUTO173,Tokyo,Mandom,Hair Oil,male,Lucido Men Hair Water (200ml),200,897.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/sg-line/mandom-sumi-facewash-2?s-id=sd_browsehist_search,OK
BIOR-HANDCREA-TKY-AUTO014,Tokyo,Bioré,Hand Cream,female,Bioré Moist Hand Cream Women (60g),60,1720.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/tokyotmkshop/la312010af1a/?variantId=la312010af1a,OK
BIOR-HANDCREA-TKY-AUTO014,Tokyo,Bioré,Hand Cream,male,Bioré Men Hand Milk (60g),60,36966.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/biccamera/4901301306074/?variantId=4901301306074,OK
NIVEA-HANDCREA-TKY-AUTO194,Tokyo,Nivea,Hand Cream,female,Nivea Extra Rich Caring Hand Cream 100ml,100,1150.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/kitakawaplaza/4901301008473-3/?variantId=4901301008473-3,OK
NIVEA-HANDCREA-TKY-AUTO194,Tokyo,Nivea,Hand Cream,male,Nivea Men Quick Dry Hand Gel 100ml,100,1790.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/essence-of-life/4901301379306/,OK
BIOR-HANDWASH-TKY-AUTO015,Tokyo,Bioré,Hand Wash,female,Bioré U Foaming Hand Soap Women (250ml),250,568.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/tsuruha/10176909/?variantId=10176909,OK
BIOR-HANDWASH-TKY-AUTO015,Tokyo,Bioré,Hand Wash,male,Bioré Men Body Wash Hand Soap (250ml),250,2880.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/piony777/4901301407696-14901301408341-2/?variantId=4901301407696-14901301408341-2,OK
DOVE-HANDWASH-TKY-AUTO056,Tokyo,Dove,Hand Wash,female,Dove Care & Protect Hand Wash 250ml,250,1913.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/cmga/wm-05656/?variantId=wm-05656,OK
DOVE-HANDWASH-TKY-AUTO056,Tokyo,Dove,Hand Wash,male,Dove Men+Care Deep Clean Hand Wash 250ml,250,2280.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/kawaiiglobal/dovemen-pluscare-cleancomfort/?variantId=normal-inventory,OK
KAOMER-SHAMPOO-TKY-AUTO121,Tokyo,Kao/Merit,Shampoo,female,Kao Merit Shampoo 480ml,480,2445.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/n-yakuhin/4901301428059-2fb/?variantId=4901301428059-2fb,OK
KAOMER-SHAMPOO-TKY-AUTO121,Tokyo,Kao/Merit,Shampoo,male,Kao Merit Men Shampoo 480ml,480,1316.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/tsuruha/10167452/?variantId=10167452,OK
SHIS-SHAMP-TKY-01,Tokyo,Shiseido,Shampoo,female,Shiseido Tsubaki Premium Moist Shampoo 490ml,490,3620.0,JPY,,False,Rakuten Japan,4,HIGH,2026-03-10,https://item.rakuten.co.jp/iiidea/bi4515208302727x01/?variantId=BI4515208302727X01,OK
SHIS-SHAMP-TKY-01,Tokyo,Shiseido,Shampoo,male,Shiseido Men Scalp Care Shampoo 300ml,300,3900.0,JPY,,False,Rakuten Japan,4,HIGH,2026-03-10,https://item.rakuten.co.jp/bjdesigns/ku-4909978937515/?variantId=ku-4909978937515,OK
CUREL-SUNSCREE-TKY-AUTO035,Tokyo,Curel,Sunscreen,female,Curel UV Protection Face Milk SPF50+ 60ml,60,2856.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/cosme21/curel4--2/,OK
CUREL-SUNSCREE-TKY-AUTO035,Tokyo,Curel,Sunscreen,male,Curel Men UV Protection Cream 60ml,60,2900.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/beestore23/curel-uvmilk-30-2set/?variantId=compass_sku_1769914725397,OK
DOVE-SUNSCREE-TKY-AUTO059,Tokyo,Dove,Sunscreen,female,Dove Even Tone Antiperspirant+SPF Roll-On 50ml,50,2508.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/kousuimonogatari/575091/?variantId=575091,OK
DOVE-SUNSCREE-TKY-AUTO059,Tokyo,Dove,Sunscreen,male,Dove Men+Care Control Antiperspirant Roll-On 50ml,50,,JPY,,False,Rakuten Japan,3,LOW,2026-03-10,https://item.rakuten.co.jp/stradiy/dove-cap-r/,REQUEST_ERROR
LION-TOOTHPAS-TKY-AUTO150,Tokyo,Lion,Toothpaste,female,Lion Clinica Advantage Fresh Toothpaste 130g,130,2870.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/iiha/22000217/,OK
LION-TOOTHPAS-TKY-AUTO150,Tokyo,Lion,Toothpaste,male,Lion Clinica Men Cool Toothpaste 130g,130,1000.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/n-yakuhin/4903301171898-1kea/?variantId=4903301171898-1kea,OK
LION-TOOTHPAS-TKY-AUTO151,Tokyo,Lion,Toothpaste,female,Lion Systema Haguki Plus Toothpaste 95g,95,2600.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/kh02/4903301319894-03/,OK
LION-TOOTHPAS-TKY-AUTO151,Tokyo,Lion,Toothpaste,male,Lion Systema Men Fresh Toothpaste 95g,95,389.0,JPY,,False,Rakuten Japan,3,HIGH,2026-03-10,https://item.rakuten.co.jp/wellness-web/10003916/?variantId=10003916,OK
