pair_code,city,brand,category,gender_label,product_name,size_ml_or_g,price_local,currency,original_price_local,on_promotion,retailer,match_quality,confidence,date_scraped,source_url,scrape_status
HIMALA-BARSOAP-TKY-AUTO089,Tokyo,Himalaya,Bar Soap,female,Himalaya Neem & Turmeric Soap,100,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B09X6ZNYQC,PRICE_NOT_FOUND
HIMALA-BARSOAP-TKY-AUTO089,Tokyo,Himalaya,Bar Soap,male,Himalaya Men Intense Oil Clear Soap,100,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B0FCDJL95X,PRICE_NOT_FOUND
KAOMER-BARSOAP-TKY-AUTO114,Tokyo,Kao/Merit,Bar Soap,female,Kao Biore Body Wash Soap Bar Women 100g,100,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B0058MU014,PRICE_NOT_FOUND
KAOMER-BARSOAP-TKY-AUTO114,Tokyo,Kao/Merit,Bar Soap,male,Kao Biore Men Body Wash Soap Bar 100g,100,1780.0,JPY,890890.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0F9Y7QMGX,OK
LION-BARSOAP-TKY-AUTO140,Tokyo,Lion,Bar Soap,female,Lion Look Natural Select Bar Soap 100g,100,1699.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0C2TD7ZPP,OK
LION-BARSOAP-TKY-AUTO140,Tokyo,Lion,Bar Soap,male,Lion Look Natural Men Bar Soap 100g,100,600.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08TCH3CPX,OK
LUX-BARSOAP-TKY-AUTO155,Tokyo,Lux,Bar Soap,female,Lux Soft Touch Soap 100g,100,1236.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08Q8JJ6B3,OK
LUX-BARSOAP-TKY-AUTO155,Tokyo,Lux,Bar Soap,male,Lux Men Sport Fresh Soap 100g,100,2749.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0GGS9V668,OK
MEDIMI-BARSOAP-TKY-AUTO178,Tokyo,Medimix,Bar Soap,female,Medimix Ayurvedic Natural Glycerine Soap 100g,100,2020.0,JPY,13991399.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08WPZ44C7,OK
MEDIMI-BARSOAP-TKY-AUTO178,Tokyo,Medimix,Bar Soap,male,Medimix Men Active Soap 100g,100,3800.0,JPY,143000143000.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08WPQ7KSD,OK
PEARS-BARSOAP-TKY-AUTO210,Tokyo,Pears,Bar Soap,female,Pears Pure & Gentle Soap 125g,125,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,,URL_NOT_FOUND
PEARS-BARSOAP-TKY-AUTO210,Tokyo,Pears,Bar Soap,male,Pears Men Power Soap 125g,125,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,,URL_NOT_FOUND
PELICA-BARSOAP-TKY-AUTO212,Tokyo,Pelican,Bar Soap,female,Pelican Soap Uruoi Women (80g),80,1552.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B001AP4NA2,OK
PELICA-BARSOAP-TKY-AUTO212,Tokyo,Pelican,Bar Soap,male,Pelican Soap Men's Clean (80g),80,1100.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CK2FB12F,OK
POLA-BARSOAP-TKY-AUTO216,Tokyo,Pola,Bar Soap,female,Pola Aroma Essence Soap Women (100g),100,3015.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0D3XN22S6,OK
POLA-BARSOAP-TKY-AUTO216,Tokyo,Pola,Bar Soap,male,Pola Grooming Agency Soap Men (100g),100,2336.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08JLP6V97,OK
BIODER-BODYLOTI-TKY-AUTO004,Tokyo,Bioderma,Body Lotion,female,Bioderma Atoderm Lotion Women (500ml),500,3960.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00W6YDW5I,OK
BIODER-BODYLOTI-TKY-AUTO004,Tokyo,Bioderma,Body Lotion,male,Bioderma Sebiaclear Body Lotion Men (200ml),200,2530.0,JPY,2980.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07BH8RGBW,OK
BIOR-BODYLOTI-TKY-AUTO008,Tokyo,Bioré,Body Lotion,female,Bioré Body Essence Milk Women 300ml,300,549.0,JPY,665.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07599CF14,OK
BIOR-BODYLOTI-TKY-AUTO008,Tokyo,Bioré,Body Lotion,male,Bioré Men Body Lotion 300ml,300,1580.0,JPY,287287.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0B82MBTG2,OK
BIOTIQ-BODYLOTI-TKY-AUTO018,Tokyo,Biotique,Body Lotion,female,Biotique Bio Almond Oil Moisturizer 200ml,200,2480.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B003GSPFFI,OK
BIOTIQ-BODYLOTI-TKY-AUTO018,Tokyo,Biotique,Body Lotion,male,Biotique Bio Morning Nectar Moisturizer 200ml,200,1746.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B005MDSJRQ,OK
CETAPH-BODYLOTI-TKY-AUTO023,Tokyo,Cetaphil,Body Lotion,female,Cetaphil Moisturising Lotion (250ml),250,2116.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B09T313GPY,OK
CETAPH-BODYLOTI-TKY-AUTO023,Tokyo,Cetaphil,Body Lotion,male,Cetaphil Men Moisturiser (125ml),125,3889.0,JPY,713713.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B09T2J5W6Y,OK
CUREL-BODYLOTI-TKY-AUTO031,Tokyo,Curel,Body Lotion,female,Curel Moisture Lotion 150ml,150,3850.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CCJ88ZQM,OK
CUREL-BODYLOTI-TKY-AUTO031,Tokyo,Curel,Body Lotion,male,Curel Men Moisturizing Lotion 150ml,150,1597.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B01CG1TZDI,OK
CUREL-LOTION-TKY-01,Tokyo,Curel,Body Lotion,female,Curel Moisture Lotion 150ml,150,1980.0,JPY,,False,Amazon.co.jp,4,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B001JF0MP8,OK
CUREL-LOTION-TKY-01,Tokyo,Curel,Body Lotion,male,Curel Men Moisturizing Lotion 150ml,150,2863.0,JPY,287287.0,True,Amazon.co.jp,4,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0B9JNH13M,OK
HIMALA-BODYLOTI-TKY-AUTO090,Tokyo,Himalaya,Body Lotion,female,Himalaya Nourishing Skin Cream 150ml,150,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B0G45GF96J,PRICE_NOT_FOUND
HIMALA-BODYLOTI-TKY-AUTO090,Tokyo,Himalaya,Body Lotion,male,Himalaya Men Intense Moisturizing Cream 150ml,150,1100.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0GJPSYMFG,OK
KAOATR-BODYLOTI-TKY-AUTO110,Tokyo,Kao/Atrix,Body Lotion,female,Atrix Skin Milk Hand & Body Lotion Women (250ml),250,749.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0FFMHRMZ6,OK
KAOATR-BODYLOTI-TKY-AUTO110,Tokyo,Kao/Atrix,Body Lotion,male,Kao Men's Biore Body Milk (200ml),200,1408.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0B8CVG21L,OK
LOREAL-BODYLOTI-TKY-AUTO131,Tokyo,L'Oreal,Body Lotion,female,L'Oreal Paris Body Expertise Revitalift Body Lotio,100,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B08DRPH74B,PRICE_NOT_FOUND
LOREAL-BODYLOTI-TKY-AUTO131,Tokyo,L'Oreal,Body Lotion,male,L'Oreal Men Expert Hydra Energetic Body Lotion 200,100,1969.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B019SL0KN8,OK
LION-BODYLOTI-TKY-AUTO141,Tokyo,Lion,Body Lotion,female,Lion Soflan Premium Rich Body Milk Women (200ml),200,3429.0,JPY,14991499.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0DSZS8SQK,OK
LION-BODYLOTI-TKY-AUTO141,Tokyo,Lion,Body Lotion,male,Lion Men's Soflan Body Lotion (200ml),200,1055.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08JB28HDM,OK
NIVEA-BODYLOTI-TKY-AUTO185,Tokyo,Nivea,Body Lotion,female,Nivea Soft Moisturizing Cream 200ml,200,465.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B000FQMT8K,OK
NIVEA-BODYLOTI-TKY-AUTO185,Tokyo,Nivea,Body Lotion,male,Nivea Men Creme 150ml,150,377.0,JPY,450.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0759HGRWV,OK
NIVEA-BODYLOTI-TKY-AUTO186,Tokyo,Nivea,Body Lotion,female,Nivea Soft Cream 200ml,200,808.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0DBKWJ1S6,OK
NIVEA-BODYLOTI-TKY-AUTO186,Tokyo,Nivea,Body Lotion,male,Nivea Men Cream 150ml,150,2057.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08HMDQM1V,OK
PARACH-BODYLOTI-TKY-AUTO207,Tokyo,Parachute,Body Lotion,female,Parachute Advansed Body Lotion Soft Touch 250ml,250,144866.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0DZ69PVJP,OK
PARACH-BODYLOTI-TKY-AUTO207,Tokyo,Parachute,Body Lotion,male,Parachute Men After Shower Lotion 250ml,250,2648.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0B7NG59VB,OK
PARACH-BODYLOTI-TKY-AUTO208,Tokyo,Parachute,Body Lotion,female,Parachute Advansed Deep Nourish Lotion 400ml,400,3127.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CQDX1RSC,OK
PARACH-BODYLOTI-TKY-AUTO208,Tokyo,Parachute,Body Lotion,male,Parachute Men Extra Moisturising 400ml,400,2648.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0B7P2QB6N,OK
POLA-BODYLOTI-TKY-AUTO217,Tokyo,Pola,Body Lotion,female,Pola B.A. Body Lotion Women (200ml),200,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B00DVEHFZA,PRICE_NOT_FOUND
POLA-BODYLOTI-TKY-AUTO217,Tokyo,Pola,Body Lotion,male,Pola Grooming Agency Body Gel Men (150ml),150,2062.0,JPY,2290.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07HYTQ7H4,OK
BIODER-BODYWASH-TKY-AUTO005,Tokyo,Bioderma,Body Wash,female,Bioderma Atoderm Shower Oil Women (200ml),200,3860.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00ZY65RUI,OK
BIODER-BODYWASH-TKY-AUTO005,Tokyo,Bioderma,Body Wash,male,Bioderma Sebiaclear Body Wash Men (200ml),200,2530.0,JPY,2980.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07BH8RGBW,OK
BIOR-BODYWASH-TKY-AUTO009,Tokyo,Bioré,Body Wash,female,Bioré Guard Body Wash Women 480ml,480,404.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08YK5HV4S,OK
BIOR-BODYWASH-TKY-AUTO009,Tokyo,Bioré,Body Wash,male,Bioré Men Guard Body Wash 480ml,480,1158.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07B5BD4RT,OK
DOVE-BODYWASH-TKY-01,Tokyo,Dove,Body Wash,female,Dove Premium Moisture Body Wash 470ml,470,2087.0,JPY,2293.0,True,Amazon.co.jp,4,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CD7BHBYG,OK
DOVE-BODYWASH-TKY-01,Tokyo,Dove,Body Wash,male,Dove Men+Care Clean Comfort Body Wash 400ml,400,1990.0,JPY,,False,Amazon.co.jp,4,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07PWCMW68,OK
DOVE-BODYWASH-TKY-AUTO046,Tokyo,Dove,Body Wash,female,Dove Deeply Nourishing Body Wash,100,699.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CTSD9MS8,OK
DOVE-BODYWASH-TKY-AUTO046,Tokyo,Dove,Body Wash,male,Dove Men+Care Extra Fresh Body Wash,100,9771.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00SD8JA02,OK
DOVE-BODYWASH-TKY-AUTO047,Tokyo,Dove,Body Wash,female,Dove Premium Moisture Care Body Wash 470ml,470,2570.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0D9ZQFZLQ,OK
DOVE-BODYWASH-TKY-AUTO047,Tokyo,Dove,Body Wash,male,Dove Men+Care Clean Comfort Body Wash 400ml,400,9771.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00SD8JA02,OK
FIAMA-BODYWASH-TKY-AUTO064,Tokyo,Fiama,Body Wash,female,Fiama Women Shower Gel Peach & Avocado,100,2798.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00TT8K1A8,OK
FIAMA-BODYWASH-TKY-AUTO064,Tokyo,Fiama,Body Wash,male,Fiama Men Refreshing Shower Gel,100,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,https://www.amazon.co.jp/dp/B079KS44L8,PRICE_NOT_FOUND
KAO-BODYWASH-TKY-AUTO103,Tokyo,Kao,Body Wash,female,Kao Jergens Body Wash Sakura Women (450ml),450,2480.0,JPY,24802480.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0FG1M724N,OK
KAO-BODYWASH-TKY-AUTO103,Tokyo,Kao,Body Wash,male,Kao Men's Biore Body Wash Charcoal (440ml),440,1408.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0B8CVG21L,OK
KAOATR-BODYWASH-TKY-AUTO111,Tokyo,Kao/Atrix,Body Wash,female,Atrix Skin Milk Body Wash Women (600ml),600,4290.0,JPY,76507650.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0FG1M724N,OK
KAOATR-BODYWASH-TKY-AUTO111,Tokyo,Kao/Atrix,Body Wash,male,Kao Men's Biore Body Wash Ice Cool (450ml),450,1408.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0B8CVG21L,OK
KAOMER-BODYWASH-TKY-AUTO116,Tokyo,Kao/Merit,Body Wash,female,Kao Laurier Body Wash Women 550ml,550,4290.0,JPY,76507650.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0FG1M724N,OK
KAOMER-BODYWASH-TKY-AUTO116,Tokyo,Kao/Merit,Body Wash,male,Kao Men's Biore Body Wash 550ml,550,1408.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0B8CVG21L,OK
LION-BODYWASH-TKY-AUTO142,Tokyo,Lion,Body Wash,female,Lion Softymo Lux Super Moisture Body Wash 450ml,450,3429.0,JPY,636636.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0DSZS8SQK,OK
LION-BODYWASH-TKY-AUTO142,Tokyo,Lion,Body Wash,male,Lion Softymo Men Speed Wash 450ml,450,1055.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08JB28HDM,OK
LUX-BODYWASH-TKY-AUTO156,Tokyo,Lux,Body Wash,female,Lux Velvet Touch Shower Gel 500ml,500,871.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0FJXJXQYH,OK
LUX-BODYWASH-TKY-AUTO156,Tokyo,Lux,Body Wash,male,Lux Men Sport Fresh Shower Gel 500ml,500,937.0,JPY,1100.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0FJX6G88Q,OK
MAMAEA-BODYWASH-TKY-AUTO158,Tokyo,Mamaearth,Body Wash,female,Mamaearth Ubtan Body Wash with Turmeric 300ml,300,2085.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B085B33TJQ,OK
MAMAEA-BODYWASH-TKY-AUTO158,Tokyo,Mamaearth,Body Wash,male,Mamaearth Men Charcoal Body Wash 300ml,300,1890.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B081VLMCB7,OK
NIVEA-BODYWASH-TKY-AUTO187,Tokyo,Nivea,Body Wash,female,Nivea Waterlily & Oil Body Wash,100,548.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CF7ZX4M7,OK
NIVEA-BODYWASH-TKY-AUTO187,Tokyo,Nivea,Body Wash,male,Nivea Men Deep Black Charcoal Body Wash,100,1765.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0D77CPXGW,OK
OLAY-BODYWASH-TKY-AUTO195,Tokyo,Olay,Body Wash,female,Olay Natural White Body Wash,100,1572.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0CTTXHNGZ,OK
OLAY-BODYWASH-TKY-AUTO195,Tokyo,Olay,Body Wash,male,Olay Men Solutions Body Wash,100,990.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B000NURW1M,OK
OLAY-BODYWASH-TKY-AUTO196,Tokyo,Olay,Body Wash,female,Olay Natural White Body Wash 430ml,430,25300.0,JPY,3860038600.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B00791DYEW,OK
OLAY-BODYWASH-TKY-AUTO196,Tokyo,Olay,Body Wash,male,Olay Men Body Wash 430ml,430,2390.0,JPY,23902390.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B000NURW1M,OK
PALMOL-BODYWASH-TKY-AUTO201,Tokyo,Palmolive,Body Wash,female,Palmolive Aroma Therapy Relaxing Body Wash Women (,100,2499.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B0D298BW9R,OK
PALMOL-BODYWASH-TKY-AUTO201,Tokyo,Palmolive,Body Wash,male,Palmolive Men Icy Rush Body Wash (250ml),250,4680.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B003U4YJ1O,OK
PEARS-BODYWASH-TKY-AUTO211,Tokyo,Pears,Body Wash,female,Pears Soft & Fresh Shower Gel 250ml,250,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,,URL_NOT_FOUND
PEARS-BODYWASH-TKY-AUTO211,Tokyo,Pears,Body Wash,male,Pears Men Power Shower Gel 250ml,250,,JPY,,False,Amazon.co.jp,3,LOW,2026-03-10,,URL_NOT_FOUND
POLA-BODYWASH-TKY-AUTO218,Tokyo,Pola,Body Wash,female,Pola B.A. Body Wash Women (600ml),600,2336.0,JPY,250250.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07FPP92RD,OK
POLA-BODYWASH-TKY-AUTO218,Tokyo,Pola,Body Wash,male,Pola Grooming Agency Body Wash Men (500ml),500,2336.0,JPY,49404940.0,True,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B016XNHWJE,OK
DOVE-CONDITIO-TKY-AUTO048,Tokyo,Dove,Conditioner,female,Dove Intense Repair Conditioner 175ml,175,776.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B01J38CPHU,OK
DOVE-CONDITIO-TKY-AUTO048,Tokyo,Dove,Conditioner,male,Dove Men+Care Fortifying Conditioner 180ml,180,1990.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B08LK1LBFX,OK
DOVE-CONDITIO-TKY-AUTO049,Tokyo,Dove,Conditioner,female,Dove Moisture Care Conditioner 500ml,500,776.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B01J38CPHU,OK
DOVE-CONDITIO-TKY-AUTO049,Tokyo,Dove,Conditioner,male,Dove Men+Care Hair Defence Conditioner 500ml,500,841.0,JPY,,False,Amazon.co.jp,3,HIGH,2026-03-10,https://www.amazon.co.jp/dp/B07MN244BZ,OK
