pair_code,city,brand,category,gender_label,product_name,size_ml_or_g,price_local,currency,original_price_local,on_promotion,retailer,match_quality,confidence,date_scraped,source_url,scrape_status
LION-BARSOAP-HYD-AUTO001,Hyderabad,Lion,Bar Soap,male,Lion Look Natural Men Bar Soap 100g,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40256055/old-spice-the-gentleman-gift-pack-deodorants-lion-pride-wolfthorn-with-0-gas-1-pc-1/,PRICE_NOT_FOUND
LUX-BARSOAP-HYD-AUTO001,Hyderabad,Lux,Bar Soap,female,Lux Soft Touch Soap 100g,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40208968/lux-botnicals-bright-skin-sunflower-aloe-vera-body-wash-for-women-450-ml/,PRICE_NOT_FOUND
LUX-BARSOAP-HYD-AUTO001,Hyderabad,Lux,Bar Soap,male,Lux Men Sport Fresh Soap 100g,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40358951/lux-venus-lux-venus-mens-solid-grey-jacket-1-pc/,PRICE_NOT_FOUND
BIODER-BODYLOTI-HYD-AUTO004,Hyderabad,Bioderma,Body Lotion,female,Bioderma Atoderm Lotion Women (500ml),500,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40164997/bioderma-atoderm-intensive-baume-200-ml/,PRICE_NOT_FOUND
BIODER-BODYLOTI-HYD-AUTO004,Hyderabad,Bioderma,Body Lotion,male,Bioderma Sebiaclear Body Lotion Men (200ml),200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/1200021998/bioderma-atoderm-intensive-moussant-face-and-body-gel-wash-paraben-alcohol-steroid-colour-fragrance-free-derma-care-for-very-dry-irritated-to-atopic-sensitive-skin/,PRICE_NOT_FOUND
BIOR-BODYLOTI-HYD-AUTO001,Hyderabad,Bioré,Body Lotion,female,Bioré Body Essence Milk Women 300ml,300,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
BIOR-BODYLOTI-HYD-AUTO001,Hyderabad,Bioré,Body Lotion,male,Bioré Men Body Lotion 300ml,300,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
BIOTIQUE-BODYLOTI-HYD-AUTO001,Hyderabad,Biotique,Body Lotion,female,Biotique Bio Almond Oil Moisturizer 200ml,200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40192698/biotique-natural-makeup-starlit-moisturising-lipstick-coral-dew-35-g/,PRICE_NOT_FOUND
BIOTIQUE-BODYLOTI-HYD-AUTO001,Hyderabad,Biotique,Body Lotion,male,Biotique Bio Morning Nectar Moisturizer 200ml,200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40120562/biotique-after-shave-gel-bio-grass-120-ml/,PRICE_NOT_FOUND
CETAPHIL-BODYLOTI-HYD-AUTO001,Hyderabad,Cetaphil,Body Lotion,female,Cetaphil Moisturising Lotion (250ml),250,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40128773/cetaphil-cleanser-oily-skin-125-ml/,PRICE_NOT_FOUND
CETAPHIL-BODYLOTI-HYD-AUTO001,Hyderabad,Cetaphil,Body Lotion,male,Cetaphil Men Moisturiser (125ml),125,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40157739/cetaphil-moisturising-lotion-500-ml/,PRICE_NOT_FOUND
CUREL-BODYLOTI-HYD-AUTO001,Hyderabad,Curel,Body Lotion,female,Curel Moisture Lotion 150ml,150,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
CUREL-BODYLOTI-HYD-AUTO001,Hyderabad,Curel,Body Lotion,male,Curel Men Moisturizing Lotion 150ml,150,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
HIMALAYA-BODYLOTI-HYD-AUTO001,Hyderabad,Himalaya,Body Lotion,female,Himalaya Nourishing Skin Cream 150ml,150,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/1200026258/himalaya-evecare-forte-liquid/,PRICE_NOT_FOUND
HIMALAYA-BODYLOTI-HYD-AUTO001,Hyderabad,Himalaya,Body Lotion,male,Himalaya Men Intense Moisturizing Cream 150ml,150,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40013485/himalaya-men-intense-oil-clear-lemon-face-wash-100-ml/,PRICE_NOT_FOUND
KAO-BODYLOTI-HYD-AUTO001,Hyderabad,Kao/Atrix,Body Lotion,female,Atrix Skin Milk Hand & Body Lotion Women (250ml),250,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40136507/lacto-calamine-daily-face-care-lotion-oily-skin-30-ml/,PRICE_NOT_FOUND
KAO-BODYLOTI-HYD-AUTO001,Hyderabad,Kao/Atrix,Body Lotion,male,Kao Men's Biore Body Milk (200ml),200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/276727/lacto-calamine-daily-face-care-lotion-oily-skin-120-ml/,PRICE_NOT_FOUND
LOREAL-BODYLOTI-HYD-AUTO001,Hyderabad,L'Oreal,Body Lotion,female,L'Oreal Paris Body Expertise Revitalift Body Lotio,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/251249/loreal-paris-excellence-creme-hair-colour-72-ml-100-g-316-burgundy/,PRICE_NOT_FOUND
LOREAL-BODYLOTI-HYD-AUTO001,Hyderabad,L'Oreal,Body Lotion,male,L'Oreal Men Expert Hydra Energetic Body Lotion 200,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/30004962/loreal-paris-men-expert-white-activ-charcoal-brightening-foam-facewash-100-ml/,PRICE_NOT_FOUND
LION-BODYLOTI-HYD-AUTO001,Hyderabad,Lion,Body Lotion,female,Lion Soflan Premium Rich Body Milk Women (200ml),200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40280903/lion-saffron-kashmiri-mongra-kesar-grade-a-used-for-cooking-glowing-skin-safe-for-pregnant-women-05-g/,PRICE_NOT_FOUND
LION-BODYLOTI-HYD-AUTO001,Hyderabad,Lion,Body Lotion,male,Lion Men's Soflan Body Lotion (200ml),200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40190665/old-spice-deodorant-body-spray-lionpride-0-gas-24-hour-freshness-long-lasting-fragrance-140-ml/,PRICE_NOT_FOUND
NIVEA-BODYLOTI-HYD-AUTO001,Hyderabad,Nivea,Body Lotion,female,Nivea Soft Moisturizing Cream 200ml,200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40162850/nivea-soft-light-moisturising-cream-chilled-mint-200-ml/,PRICE_NOT_FOUND
NIVEA-BODYLOTI-HYD-AUTO001,Hyderabad,Nivea,Body Lotion,male,Nivea Men Creme 150ml,150,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40075069/nivea-men-dark-spot-reduction-creme-non-greasy-moisturiser-cream-with-uv-protect-150-ml/,PRICE_NOT_FOUND
BIODERMA-BODYWASH-HYD-AUTO001,Hyderabad,Bioderma,Body Wash,female,Bioderma Atoderm Shower Oil Women (200ml),200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/1200021998/bioderma-atoderm-intensive-moussant-face-and-body-gel-wash-paraben-alcohol-steroid-colour-fragrance-free-derma-care-for-very-dry-irritated-to-atopic-sensitive-skin/,PRICE_NOT_FOUND
BIODERMA-BODYWASH-HYD-AUTO001,Hyderabad,Bioderma,Body Wash,male,Bioderma Sebiaclear Body Wash Men (200ml),200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40164997/bioderma-atoderm-intensive-baume-200-ml/,PRICE_NOT_FOUND
BIOR-BODYWASH-HYD-AUTO009,Hyderabad,Bioré,Body Wash,female,Bioré Guard Body Wash Women 480ml,480,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
BIOR-BODYWASH-HYD-AUTO009,Hyderabad,Bioré,Body Wash,male,Bioré Men Guard Body Wash 480ml,480,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
DOVE-BODYWASH-HYD-AUTO046,Hyderabad,Dove,Body Wash,female,Dove Deeply Nourishing Body Wash,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40141795/dove-nourishment-radiance-body-butter-150-ml/,PRICE_NOT_FOUND
DOVE-BODYWASH-HYD-AUTO046,Hyderabad,Dove,Body Wash,male,Dove Men+Care Extra Fresh Body Wash,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40325096/dove-mencare-anti-dandruff-2-in-1-shampoo-conditioner-650-ml/,PRICE_NOT_FOUND
DOVE-BODYWASH-HYD-AUTO047,Hyderabad,Dove,Body Wash,female,Dove Premium Moisture Care Body Wash 470ml,470,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40141796/dove-nourishment-radiance-body-butter-250-ml/,PRICE_NOT_FOUND
DOVE-BODYWASH-HYD-AUTO047,Hyderabad,Dove,Body Wash,male,Dove Men+Care Clean Comfort Body Wash 400ml,400,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40304903/dove-mencare-extra-fresh-dry-spray-antiperspirant-deodorant-250-ml/,PRICE_NOT_FOUND
FIAMA-BODYWASH-HYD-AUTO001,Hyderabad,Fiama,Body Wash,female,Fiama Women Shower Gel Peach & Avocado,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40293677/fiama-happy-naturals-perfume-mists-plum-blossom-ylang-long-lasting-fragrance-120-ml-bottle/,PRICE_NOT_FOUND
FIAMA-BODYWASH-HYD-AUTO001,Hyderabad,Fiama,Body Wash,male,Fiama Men Refreshing Shower Gel,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/271580/fiama-shower-gel-refreshing-pulse-for-men-with-sea-minerals-250-ml/,PRICE_NOT_FOUND
KAO-BODYWASH-HYD-AUTO103,Hyderabad,Kao,Body Wash,female,Kao Jergens Body Wash Sakura Women (450ml),450,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40136507/lacto-calamine-daily-face-care-lotion-oily-skin-30-ml/,PRICE_NOT_FOUND
KAO-BODYWASH-HYD-AUTO103,Hyderabad,Kao,Body Wash,male,Kao Men's Biore Body Wash Charcoal (440ml),440,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/276727/lacto-calamine-daily-face-care-lotion-oily-skin-120-ml/,PRICE_NOT_FOUND
KAOATR-BODYWASH-HYD-AUTO111,Hyderabad,Kao/Atrix,Body Wash,female,Atrix Skin Milk Body Wash Women (600ml),600,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/276727/lacto-calamine-daily-face-care-lotion-oily-skin-120-ml/,PRICE_NOT_FOUND
KAOATR-BODYWASH-HYD-AUTO111,Hyderabad,Kao/Atrix,Body Wash,male,Kao Men's Biore Body Wash Ice Cool (450ml),450,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/276727/lacto-calamine-daily-face-care-lotion-oily-skin-120-ml/,PRICE_NOT_FOUND
KAO-BODYWASH-HYD-AUTO001,Hyderabad,Kao/Merit,Body Wash,female,Kao Laurier Body Wash Women 550ml,550,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/276727/lacto-calamine-daily-face-care-lotion-oily-skin-120-ml/,PRICE_NOT_FOUND
KAO-BODYWASH-HYD-AUTO001,Hyderabad,Kao/Merit,Body Wash,male,Kao Men's Biore Body Wash 550ml,550,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/276727/lacto-calamine-daily-face-care-lotion-oily-skin-120-ml/,PRICE_NOT_FOUND
LION-BODYWASH-HYD-AUTO001,Hyderabad,Lion,Body Wash,female,Lion Softymo Lux Super Moisture Body Wash 450ml,450,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40280902/lion-saffron-kashmiri-mongra-kesar-grade-a-used-for-cooking-glowing-skin-safe-for-pregnant-women-025-g/,PRICE_NOT_FOUND
LION-BODYWASH-HYD-AUTO001,Hyderabad,Lion,Body Wash,male,Lion Softymo Men Speed Wash 450ml,450,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40190665/old-spice-deodorant-body-spray-lionpride-0-gas-24-hour-freshness-long-lasting-fragrance-140-ml/,PRICE_NOT_FOUND
LUX-BODYWASH-HYD-AUTO001,Hyderabad,Lux,Body Wash,female,Lux Velvet Touch Shower Gel 500ml,500,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40208967/lux-botnicals-skin-detox-freesia-tea-tree-oil-body-wash-for-women-450-ml/,PRICE_NOT_FOUND
LUX-BODYWASH-HYD-AUTO001,Hyderabad,Lux,Body Wash,male,Lux Men Sport Fresh Shower Gel 500ml,500,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40101859/park-avenue-fragrant-soap-luxury-125-g/,PRICE_NOT_FOUND
DOVE-CONDITIO-HYD-AUTO001,Hyderabad,Dove,Conditioner,female,Dove Intense Repair Conditioner 175ml,175,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/262971/dove-intense-repair-hair-conditioner-for-damaged-frizzy-hair-175-ml/,PRICE_NOT_FOUND
DOVE-CONDITIO-HYD-AUTO001,Hyderabad,Dove,Conditioner,male,Dove Men+Care Fortifying Conditioner 180ml,180,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40325094/dove-mencare-thick-strong-2-in1-shampoo-conditioner-650-ml/,PRICE_NOT_FOUND
DOVE-CONDITIO-HYD-AUTO002,Hyderabad,Dove,Conditioner,female,Dove Moisture Care Conditioner 500ml,500,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40025720/dove-oxygen-moisture-conditioner-180-ml/,PRICE_NOT_FOUND
DOVE-CONDITIO-HYD-AUTO002,Hyderabad,Dove,Conditioner,male,Dove Men+Care Hair Defence Conditioner 500ml,500,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40325094/dove-mencare-thick-strong-2-in1-shampoo-conditioner-650-ml/,PRICE_NOT_FOUND
GARNIER-CONDITIO-HYD-AUTO001,Hyderabad,Garnier,Conditioner,female,Garnier Ultra Blends 5 Precious Herbs Conditioner,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40027777/garnier-naturals-creme-hair-colour-70-ml-60-g-shade-4-brown/,PRICE_NOT_FOUND
GARNIER-CONDITIO-HYD-AUTO001,Hyderabad,Garnier,Conditioner,male,Garnier Men Anti-Dandruff Conditioner 175ml,175,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40027761/garnier-men-acno-fight-anti-pimple-face-wash-50-g/,PRICE_NOT_FOUND
HEADSHOU-CONDITIO-HYD-AUTO001,Hyderabad,Head & Shoulders,Conditioner,female,H&S Smooth & Silky Conditioner 340ml,340,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40242254/head-shoulders-2-in-1-anti-dandruff-shampoo-conditioner-for-women-men-anti-hairfall-reduces-breakage-340-ml-bottle/,PRICE_NOT_FOUND
HEADSHOU-CONDITIO-HYD-AUTO001,Hyderabad,Head & Shoulders,Conditioner,male,H&S Men 2-in-1 Anti-Dandruff 340ml,340,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/267845/head-shoulders-anti-dandruff-shampoo-cool-menthol-energizes-scalp-180-ml/,PRICE_NOT_FOUND
HIMALAYA-CONDITIO-HYD-AUTO001,Hyderabad,Himalaya,Conditioner,female,Himalaya Protein Conditioner 200ml,200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40013483/himalaya-gentle-daily-care-protein-shampoo-400-ml/,PRICE_NOT_FOUND
HIMALAYA-CONDITIO-HYD-AUTO001,Hyderabad,Himalaya,Conditioner,male,Himalaya Men Protein Conditioner 200ml,200,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/100014720/himalaya-gentle-daily-care-protein-shampoo-200-ml/,PRICE_NOT_FOUND
KAO-CONDITIO-HYD-AUTO001,Hyderabad,Kao/Merit,Conditioner,female,Kao Merit Conditioner 480ml,480,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40105339/lacto-calamine-face-wash-oil-balance-with-kaolin-clay-100-ml/,PRICE_NOT_FOUND
KAO-CONDITIO-HYD-AUTO001,Hyderabad,Kao/Merit,Conditioner,male,Kao Merit Men Conditioner 480ml,480,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40196016/lacto-calamine-daily-sunscreen-matte-look-spf-50-pa-kaolin-clay-50-g/,PRICE_NOT_FOUND
LION-CONDITIO-HYD-AUTO001,Hyderabad,Lion,Conditioner,female,Lion Systema Scalp Conditioner Women (400ml),400,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40280902/lion-saffron-kashmiri-mongra-kesar-grade-a-used-for-cooking-glowing-skin-safe-for-pregnant-women-025-g/,PRICE_NOT_FOUND
LION-CONDITIO-HYD-AUTO001,Hyderabad,Lion,Conditioner,male,Lion Banon Men Conditioner (400ml),400,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40256055/old-spice-the-gentleman-gift-pack-deodorants-lion-pride-wolfthorn-with-0-gas-1-pc-1/,PRICE_NOT_FOUND
MAMAEART-CONDITIO-HYD-AUTO001,Hyderabad,Mamaearth,Conditioner,female,Mamaearth Onion Conditioner Women (250ml),250,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40278496/mamaearth-me-floral-eau-de-parfum-phthalate-free-live-in-the-moment-8-ml/,PRICE_NOT_FOUND
MAMAEART-CONDITIO-HYD-AUTO001,Hyderabad,Mamaearth,Conditioner,male,Mamaearth Men Anti-Dandruff Conditioner (250ml),250,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40278492/mamaearth-me-aqua-eau-de-parfum-phthalate-free-for-a-wave-of-freshness-50-ml/,PRICE_NOT_FOUND
MANDOM-CONDITIO-HYD-AUTO001,Hyderabad,Mandom,Conditioner,female,Lucido-L Conditioner Women (400ml),400,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
MANDOM-CONDITIO-HYD-AUTO001,Hyderabad,Mandom,Conditioner,male,Lucido Men Conditioner (400ml),400,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
BIOR-DEODORAN-HYD-AUTO001,Hyderabad,Bioré,Deodorant Roll-On,female,Bioré Deo Foot & Body Sheet Women 32-pack,100,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
BIOR-DEODORAN-HYD-AUTO001,Hyderabad,Bioré,Deodorant Roll-On,male,Bioré Men Deo Sheet 32-pack,100,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
BIOR-DEODORAN-HYD-AUTO011,Hyderabad,Bioré,Deodorant Roll-On,female,Bioré Soft Stone Deodorant Women (40ml),40,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
BIOR-DEODORAN-HYD-AUTO011,Hyderabad,Bioré,Deodorant Roll-On,male,Bioré Deo Roll-On Men Cool Fresh (40ml),40,,INR,,False,BigBasket,3,LOW,2026-03-09,,URL_NOT_FOUND
DOVE-DEODORAN-HYD-AUTO001,Hyderabad,Dove,Deodorant Roll-On,female,Dove Eventone Deodorant Roll-On,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40213734/dove-deodorant-roll-on-for-women-eventone-50-ml/,PRICE_NOT_FOUND
DOVE-DEODORAN-HYD-AUTO001,Hyderabad,Dove,Deodorant Roll-On,male,Dove Men+Care Dry Comfort Roll-On,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40304905/dove-mencare-cool-fresh-dry-spray-antiperspirant-deodorant-250-ml/,PRICE_NOT_FOUND
DOVE-DEODORAN-HYD-AUTO002,Hyderabad,Dove,Deodorant Roll-On,female,Dove Advance Care Deodorant Women (40ml),40,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40213734/dove-deodorant-roll-on-for-women-eventone-50-ml/,PRICE_NOT_FOUND
DOVE-DEODORAN-HYD-AUTO002,Hyderabad,Dove,Deodorant Roll-On,male,Dove Men+Care Roll-On (40ml),40,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40345345/dove-mencare-invisible-dry-antiperspirant-deodorant-roll-on-50-ml/,PRICE_NOT_FOUND
FOGG-DEODORAN-HYD-AUTO001,Hyderabad,Fogg,Deodorant Roll-On,female,Fogg Miss Dew Roll-On Women,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40257441/fogg-master-body-spray-royal-intense-fragrance-lasts-all-day-long-for-women-120-ml/,PRICE_NOT_FOUND
FOGG-DEODORAN-HYD-AUTO001,Hyderabad,Fogg,Deodorant Roll-On,male,Fogg Master Roll-On Men,100,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40336037/fogg-royal-fragrance-body-spray-65-ml/,PRICE_NOT_FOUND
LION-DEODORAN-HYD-AUTO001,Hyderabad,Lion,Deodorant Roll-On,female,Lion Ban Premium Roll-On Women (40ml),40,,INR,,False,BigBasket,3,LOW,2026-03-09,https://www.bigbasket.com/pd/40280903/lion-saffron-kashmiri-mongra-kesar-grade-a-used-for-cooking-glowing-skin-safe-for-pregnant-women-05-g/,PRICE_NOT_FOUND
